Group.A.vs.Group.A	Group.B.vs.Group.A	Group.B.vs.Group.B	Group.C.vs.Group.A	Group.C.vs.Group.B	Group.C.vs.Group.C	Group.D.vs.Group.A	Group.D.vs.Group.B	Group.D.vs.Group.C	Group.D.vs.Group.D	Group.E.vs.Group.A	Group.E.vs.Group.B	Group.E.vs.Group.C	Group.E.vs.Group.D	Group.E.vs.Group.E	Group.F.vs.Group.A	Group.F.vs.Group.B	Group.F.vs.Group.C	Group.F.vs.Group.D	Group.F.vs.Group.E	Group.F.vs.Group.F
18.0597308110642	58.6773148431317	0.59994360568307	38.8203225727312	74.9194335511154	3.7049160813708	74.4491675088909	91.8800963826769	41.2282414478231	1.38202056786431	52.9899781926366	30.2755263831382	89.054289509771	120.682455295242	26.471944520371	52.1992331090228	56.5401344367884	26.6889158922595	42.7022328030057	53.405217061216	9.95776215536905
20.0603774192038	57.9977332281185	1.27409098968638	38.0683481627047	73.8933304844896	3.71116690274097	71.4747454422812	89.5238620226474	38.3427822349918	4.18332279055776	39.5734103663862	27.7771815263248	75.7998798488784	109.597411596125	13.6668305013452	83.4112477234	93.3586845486503	39.2703993590134	9.65708778205935	90.7649676656368	36.2265108920249
19.3498154536445	59.1035027418849	0.324448100626279	32.1210042378332	73.1938700166209	15.9105222164453	75.3807412740741	92.5394339107929	42.2104898964701	1.04621176154734	47.4523173593967	24.7876940020023	81.8557589919909	113.253890150762	19.3032272351024	76.0197709586289	83.0983943698216	34.626070830292	15.242144688278	81.2545775832359	27.8998412943515
17.0355133083098	68.5095621300414	18.6682554353641	30.5470520692849	75.1817427734287	1.92541923746492	77.3715688522186	97.1430916792337	49.6164548210571	4.73080083706765	46.6115824408557	19.5163164742707	78.3365314387598	108.360813891652	16.4812982424124	52.8252145754241	63.8321208698223	19.7105090458263	38.9061356876727	58.4503041992161	4.73207420161603
15.5115058852969	67.8895474353011	17.8973271149633	30.2514201224604	74.2334754386456	2.74415437794596	76.1756375039527	96.6602394302849	48.3252887032245	3.55344324845635	34.9014071128501	25.2683876788152	61.7698813350884	95.3021641848122	7.3638210262336	54.0761702025023	65.7253249456403	19.1344785557381	37.3916442175254	60.2665018855658	5.80150621773346
18.0597308110642	68.9867706998958	19.3876943056672	33.2083312276543	76.9557231766423	3.7049160813708	73.6531893192657	95.1353445960543	45.743861826479	1.38202056786431	38.5035349791743	26.07288507516	68.7545639922362	102.638213728185	0	62.370281654243	70.3948714372688	25.1887899360728	29.451934251957	67.1330883604061	14.1099649048607
0	77.514952348563	18.5716075655825	29.8527476116286	76.2555306779121	0	72.6458100940557	93.7535622066703	44.9317536467252	0	42.5730385271723	21.5258049964711	70.4193814580482	102.446494974499	4.75953922849681	46.0063358516368	61.5995153072944	15.7976684503632	45.3057081609547	53.7574270022487	2.31553203571015
2.30628634900352	78.6356366150869	19.6121439391516	29.5291450062747	75.2355273121682	1.07020093907639	69.6431534708014	91.3838572538936	42.0433639102534	3.0141847322286	37.1142239482385	27.1341188530234	67.7762344992697	102.110868765279	1.39982688661849	88.4384537271542	94.4359109003032	45.5173932865229	2.7312284507159	93.7071344460757	40.4830345122793
1.50780888046198	77.915067619877	18.8366137620327	19.1090316317076	74.2769823967022	12.2138160134333	73.6287156192311	94.4178791934028	45.9142231432701	0.987274196968606	51.0013127362307	20.2728837969541	79.021215592518	109.441243641335	12.4984914867957	62.8074821998534	78.853371127967	19.1136725536172	29.2561315443601	72.5930796303449	17.2651586376291
19.2166312565444	44.9503932232289	1.28891038090319	28.9991372675119	74.5029622834555	1.26699416336461	76.2407250506578	96.6638733304227	49.4663078147136	7.72863302272789	49.1684623086791	32.2546043493018	83.3377555523305	117.391458771582	14.9124345742907	48.8210083730396	63.6965382802739	15.8365086119511	42.0863317176539	62.6897489175934	23.7375244251649
17.513217421422	45.8884045556053	2.49515405937189	28.7589612199398	73.5555341864907	1.82321079417604	75.0282168974447	96.1740497756022	48.1846464644081	6.56676779245315	48.6091783705506	31.309705927236	82.3997104055591	116.310229485544	13.88240895315	25.1547681191241	55.1402545235593	23.9345098681569	65.5421411465547	45.2399079646212	0
20.0603774192038	44.7610049587462	0	31.6397087257452	76.2833413513068	3.71116690274097	72.4917168577211	94.6377882457636	45.606054092083	4.18332279055776	52.5011908451761	24.1520188566422	82.452628876159	113.643425902186	14.4861527542029	39.9716923377145	54.8787708110422	20.335209965154	52.4193062152572	52.1389035233423	15.0452472348513
2.30628634900352	45.3962005853673	1.97991698058277	28.204412063718	75.5719627169362	1.07020093907639	71.510793709831	93.2561675483182	44.7679928102657	3.0141847322286	53.3066597306175	22.5987677210029	82.3890570671958	112.97028522949	15.007360935529	78.5185980059909	85.9811665346336	36.4923950492483	12.1899958350444	90.5381753973477	53.6584772424945
0	44.6819237765218	1.79385227095209	27.9393352671462	74.5529079139104	0	68.5168574647874	90.8761631753894	41.8594828083196	0	60.0396178467385	23.7163599912044	88.5061040183467	117.657443739078	21.7492257721258	72.4049025526891	78.7269032441541	32.3324089521396	19.4023739675433	83.2395667783591	47.3499128208838
0.798885681183485	45.8393513228852	2.19170085778146	17.1249490501432	73.5672524823376	12.3275739519177	72.4958901130954	93.9245149818725	45.7524643904566	3.98937196310397	52.1136656179557	17.0608261502806	78.2943213728946	107.562321498451	13.8373461709101	84.4073084778801	87.9447192577815	43.2750428448084	9.5949204770024	94.3155093426977	59.3664889945068
18.4644974820762	58.8233199715121	21.1435878341402	29.5085246532523	75.5956557114891	13.5691250289029	76.6083112694804	97.4271179633268	61.7919646225947	3.74490960371542	53.8408226026135	12.8939100282304	77.5643299686402	105.235473912983	16.4071746226338	71.6085751504218	82.8940127867122	29.020193552449	18.6036750589124	85.569412539938	46.9767695233772
16.8212922529038	58.1037901465033	20.3757987671649	29.2479583795792	74.6468212034511	13.7158607815915	75.4015878092869	96.9487083410604	60.508100049167	2.59684633738695	64.0281656853794	30.384038564753	94.6102032169808	124.52864208248	26.6575131103578	78.5423337229777	86.2531284885459	36.395751931834	12.0578068581148	90.7212324242242	53.7051693462231
19.3498154536445	59.4132808605862	21.8621900195291	32.1575946201453	77.3652758392291	15.9105222164453	72.8698664263055	95.4310761643711	57.9285748380711	1.04621176154734	48.5807320457	28.4933531583438	81.0268850320565	114.1922014322	12.2754145326991	71.4797271823445	82.4934364755912	29.0499565140191	18.7443965177436	85.2567550443183	46.8102567591901
1.50780888046198	64.4050593383385	19.6823549061082	28.7504021100853	76.6727193116952	12.2138160134333	71.879465636923	94.0492124675162	57.0952612548537	0.987274196968606	56.725236223427	29.0999441352316	88.3947623876641	119.959006099199	19.8570156025547	86.7656667619745	90.1914424805369	45.3216419880172	7.85024261854371	96.7443341642419	61.7467263870636
0.798885681183485	65.3599747802652	20.6018027436921	28.4636852236249	75.6520687649717	12.3275739519177	68.8821558282375	91.6861120798565	54.1865491708044	3.98937196310397	56.3455327627674	29.4443007196656	88.2398554823278	119.992087454115	19.6383396857677	46.7984047504923	63.516664317649	14.3787703731891	43.8659844681833	61.6372548537847	21.7785532536438
0	64.3634795802161	19.6275402208224	17.792528371471	74.7129446315697	0	72.8638709032508	94.7109512921288	58.0795914904711	0	43.0131780773567	27.5132256920994	75.0109110319186	108.826563361095	6.33593480150325	82.7312686587725	88.6895980815112	40.7258576411842	8.63355395245782	94.0695841837972	57.8251145697862
NA	62.9880658965617	0.743785264710186	NA	92.3987768390902	NA	NA	116.377738581096	NA	NA	50.9280573160306	24.1689346065337	81.0288072935725	112.556469990654	12.9251487381925	81.059475322753	87.7899081120945	38.9588145171282	9.85910471391799	92.7814627275972	56.186338307198
NA	63.9388653101351	0.59994360568307	NA	91.4828575365352	NA	NA	115.891747847765	NA	NA	50.1840615792286	18.9968307123901	77.4822685864454	107.690938871592	11.7445338543528	69.4544134299355	76.397226403361	29.8852515075982	22.2499150457794	80.4392758389638	44.3857257243959
NA	62.7721116676156	1.97991698058277	NA	94.3633418571534	NA	NA	114.355608579029	NA	NA	25.6956134473143	25.2941018785981	64.8937054813862	93.287750283705	8.84857600026129	75.9236711879609	86.3572260304116	32.9762923744559	14.2908117950521	89.6536892514419	51.3154034614997
NA	63.4426523769428	0	NA	93.3002359201733	NA	NA	112.974049930106	NA	NA	31.9212569107703	26.79259038489	71.9038669150172	100.633384922512	4.75953922849681	53.3734946069123	57.8657485354169	25.794232076883	41.8974022778274	60.7443155805348	28.5658959132914
NA	62.7275295124366	0.717586176009546	NA	92.3201929448265	NA	NA	110.587460722498	NA	NA	34.5289498509439	22.4051668266965	73.5193271001041	100.520152153198	0	83.3982444088987	94.6848233542018	39.296584385445	8.29798492011163	98.1279760959478	59.1209414032059
NA	63.886071785559	0.443792068428449	NA	89.8706077033532	NA	NA	113.643195027639	NA	NA	30.7728820251029	27.7682965478619	70.9351092402063	100.085431963148	6.04780528787923	76.3429078513152	84.4235053966868	34.408417390377	14.2589923221243	88.6052709495598	51.4915024386287
NA	76.5432316961049	19.2352091501496	NA	91.6157913227845	NA	NA	115.602676191038	NA	NA	43.4622748429129	22.0213108674212	82.0906310620134	107.607862669926	8.93996356906134	53.4516156814329	65.1500870873217	18.914988287694	37.9174864802455	65.8112792677828	28.3233063037933
NA	75.8421650592044	18.4622090674437	NA	90.6993186248386	NA	NA	115.114755676803	NA	NA	45.9177846019045	33.9507075220827	86.5117772967357	115.417861343945	15.2266395705717	54.6042338798925	67.043719184723	18.398057237926	36.3754154292429	67.6253360121966	29.5371517893466
NA	77.110590522947	19.9550944272384	NA	93.5777240713301	NA	NA	113.575635867998	NA	NA	45.0470235557123	32.9741232988839	85.5696943368387	114.340513561248	14.1161144209765	62.9282544866263	71.7225230563147	24.6454067003489	28.5113821907953	74.4928241797296	37.8425803214118
NA	82.4358312422796	19.0358626282078	NA	92.5199942638347	NA	NA	112.194128339811	NA	NA	46.2626337123223	26.0436344097286	85.5530853773118	111.788109885925	12.0337808764536	46.5237879523755	62.8931179502782	14.8544509642598	44.2521337358279	61.0721620217927	21.4626899887805
NA	83.3737247537952	20.0560848407659	NA	91.5392337047345	NA	NA	109.805037198163	NA	NA	46.5263261555019	24.5407414605272	85.4709268722262	111.140382334179	12.0591309009779	88.6437964374834	95.7529920027568	45.4545801944095	1.61152591353661	101.044694210941	63.9540336447272
NA	82.3448830936058	19.243202430209	NA	89.1168832485181	NA	NA	112.864304244035	NA	NA	53.087738481624	26.0106321661047	91.5548496812179	115.905981598019	18.5589080098184	62.7100861982895	80.1717538372892	18.9803172029052	28.0099966794875	79.9184494792185	38.7219876391412
NA	64.9129196620365	0.587148941921894	NA	93.0748704437992	NA	NA	117.09785702309	NA	NA	43.5129310048059	18.8506119143146	81.3228403680301	105.774141507904	9.54379060711204	35.908395398671	61.5092516929153	17.0183885133816	39.7491884350159	63.3506841707657	10.6645896237267
NA	65.8816197440531	1.27409098968638	NA	92.1599306103254	NA	NA	116.612216165546	NA	NA	43.9605532868389	14.7659198136147	80.5313322794432	103.510462667752	11.7167588013921	13.9989579226455	53.561996626908	27.1513338718174	63.1285573347507	47.3185501211206	15.0452472348513
NA	64.6713406355551	1.79385227095209	NA	95.0441694567321	NA	NA	115.076467290102	NA	NA	58.512141012266	32.7381483506994	97.6940491246135	122.759939540847	24.2277732698426	25.6572471229826	52.8294874687698	22.8136343534497	50.1458895159204	52.961853187229	0
NA	65.3789913554041	0.717586176009546	NA	93.9716393370362	NA	NA	113.694903847974	NA	NA	43.986472476308	30.1472354901755	84.1781640144289	112.250396433198	11.7781830969127	65.8772740964841	83.5475257969044	34.6099766945082	10.0954271917735	90.4341947391743	40.2766872928013
NA	64.6628427096273	0	NA	92.9928062732812	NA	NA	111.308471128661	NA	NA	51.7742312623616	31.1973463966024	91.5157180496312	118.103457419203	18.0970321863144	59.1343694839583	76.3023203938281	30.9676226784104	17.4279676469289	83.0931607067326	33.4775914960754
NA	65.8226798929518	1.16114455603082	NA	90.5031090252705	NA	NA	114.363935573502	NA	NA	51.5431982674824	31.521288389977	91.3656114039856	118.128078819196	18.0056309756809	71.0726390228399	85.475380932816	41.4967084906743	8.9140931165206	93.9027313675811	45.421027211776
NA	78.6883082198366	19.7187281661369	NA	92.4304537875369	NA	NA	108.679559149824	NA	NA	37.9180214404615	28.7464231394516	78.1690460786263	106.842292039025	7.29583670560821	59.6252344699499	80.5137550448344	27.1242233601185	16.1565338343223	85.7753274640354	34.2781296147865
NA	77.9831311033354	18.9407579227971	NA	91.4608758131038	NA	NA	108.388082350413	NA	NA	44.7382371823231	25.9543969560631	84.1364521424151	110.68304513792	10.6353509605654	65.9669604883725	83.8212401498904	34.486411178254	9.91633295758064	90.6346459619769	40.3792760260124
NA	79.2604380498241	20.4394364618988	NA	93.9990730271315	NA	NA	107.183586789443	NA	NA	42.1646240183295	20.6417442338052	80.5410235239864	105.861333379357	7.76341152691364	59.4108131570449	80.1111303248207	27.1966594182153	16.3186450136156	85.4444072065393	34.0296496138896
NA	84.3472007291884	19.7447485615796	NA	93.6496316727941	NA	NA	105.812956446174	NA	NA	42.8749574081246	24.9800804323145	63.11946895213	91.9617651603801	6.83617306896922	73.5048330240597	87.7182394065225	43.4567036818257	7.76021265687996	96.3118678425359	47.8506471589978
NA	85.2680713008685	20.7583666703332	NA	92.6040791785114	NA	NA	103.744773575347	NA	NA	48.2770028333999	25.9452849210121	70.0139196021941	99.3052666188078	1.39982688661849	34.2378760054096	61.3728590811843	15.8906606319215	41.4953493619333	62.4463378789213	9.50093033358313
NA	84.2141031305327	19.9303731849155	NA	92.6054859793954	NA	NA	106.362291325921	NA	NA	51.5197114467434	21.4347111189328	71.8299081726414	99.175342716464	6.04780528787923	69.9098386556921	86.2365677893085	38.7927162040762	7.06217149182884	93.8367400248757	44.2721637384136
NA	64.2322226772327	1.08496034950592	NA	92.9630168239499	NA	NA	108.567738191509	NA	NA	46.9912322019076	26.9861711904449	69.0006453900976	98.7623671269578	0	68.3550376468838	85.3452532166259	37.0257209004767	7.9646907767973	92.6119781181684	42.7361953132108
NA	65.1951314270905	0.324448100626279	NA	91.9910555532439	NA	NA	108.293820186103	NA	NA	60.4200562338699	20.4357760057113	80.5030199665578	106.248108120194	13.8872454732392	56.1574142894177	73.9877833719757	28.69715714785	20.1941670370035	80.356877294119	30.5012765731617
NA	63.9989942028748	2.19170085778146	NA	94.5003375262755	NA	NA	107.119853464472	NA	NA	61.0249817230747	32.4063747586798	84.488830260396	114.082921573038	15.688488178279	63.9476411802695	83.9545565095999	30.9145939580904	11.8242443159637	89.7740593239634	38.555340515214
NA	64.6945717003336	0.443792068428449	NA	94.203310789218	NA	NA	105.751734589367	NA	NA	60.2977388370211	31.4509107241746	83.5690210169414	113.004714813586	14.6943444011633	38.1438966703325	55.5369966699506	26.8670113495733	39.895506934091	60.6614317847049	13.5215641714411
NA	63.9787270145444	1.16114455603082	NA	93.1546211682491	NA	NA	103.713800731532	NA	NA	62.759716874116	24.3668824254889	83.8540334349851	110.431569751379	15.7717241234305	72.0337911982515	92.2694937565412	36.8470984659362	5.86666327723008	98.271597527628	46.8225351090957
NA	65.1381908786052	0	NA	93.3268230592899	NA	NA	106.289919586008	NA	NA	63.2423511901609	22.8310391130023	83.8386865124344	109.780208304088	16.3440584915816	63.7493534296568	82.0002739628131	32.5801775665266	12.068834754706	88.5572524895962	38.1668764261958
NA	77.9369224379023	18.9577678667611	NA	91.4703815171884	NA	NA	106.713282187036	NA	NA	69.9434533236385	24.0953186945182	90.0300117755429	114.536649784593	23.0919363660651	40.1042983766391	62.8827584624084	19.4220678809338	35.6497407505525	66.2031513984229	14.5018209165642
NA	77.2330415133031	18.1884142533097	NA	90.4965032511754	NA	NA	106.44413164064	NA	NA	60.8266531879545	17.2348815610697	79.8666790764841	104.408628153846	15.2319068634265	41.6009928242452	64.7733936435324	18.6024335378466	34.0713477520335	68.0530092745214	16.0975875091549
NA	78.5075456933001	19.676820122164	NA	92.9805854802496	NA	NA	105.279143685062	NA	NA	61.6305893107773	13.0916266660068	79.2529328953831	102.138493297768	17.7445770062321	49.6479023700952	69.3589656660738	23.9457717085418	26.3262742625613	74.5906066724685	24.0021691305369
NA	83.6715698308189	18.5952028835396	NA	92.7291971548336	NA	NA	103.911848006135	NA	NA	74.8493572122032	30.7947855008344	96.0490123910517	121.39247375785	27.893859439425	33.8032006816292	60.7492394093259	16.4322071549016	41.893262130462	61.8628491217055	8.93328624431681
NA	84.5980504528893	19.6187769246709	NA	91.6778731121638	NA	NA	101.883759840565	NA	NA	59.7226357726758	28.6300419905403	82.2708405226427	110.908801964696	13.2755854896159	76.3689192085818	93.2967790253233	43.2051330039615	1.43850796313403	100.865942497367	50.8093143051833
NA	83.5523095773396	18.8142355117076	NA	92.0202709170648	NA	NA	104.446623686216	NA	NA	67.7907094692864	29.3937949890721	89.7347947673454	116.747048540148	21.0106809253675	52.0431277678216	77.9003619340045	16.9720257726914	25.4524859697221	80.6158293163545	27.7891695170978
NA	NA	19.9788658249161	NA	NA	NA	NA	NA	NA	NA	67.4892267891972	29.7301554123772	89.5653686184906	116.772952625975	20.7715826685426	36.154336038185	63.0967139993233	18.5785071644199	38.5524577061489	61.9600980722949	30.048562543383
NA	NA	18.6682554353641	NA	NA	NA	NA	NA	NA	NA	53.7664925253638	27.5229454259968	76.2328704128108	105.509550301053	7.23486202400571	14.6954220558683	54.5871533671696	24.9025818025943	61.9905073229031	44.1873708508992	53.6584772424945
NA	NA	21.1435878341402	NA	NA	NA	NA	NA	NA	NA	61.1931678190997	24.346913336456	82.4112474341148	109.329272177678	14.2027041043915	29.1925891717145	54.2832876468707	22.668975038561	48.9125229398863	51.3791337506667	40.2766872928013
NA	NA	19.2352091501496	NA	NA	NA	NA	NA	NA	NA	59.2726607207805	19.1243482771238	78.9897619086201	104.501032685921	13.1443599745933	64.842801804117	85.4005103965685	38.2599989290172	8.77210949101753	89.9920449883122	0
NA	NA	19.7187281661369	NA	NA	NA	NA	NA	NA	NA	45.0758611444407	24.3762171934224	62.2470629261084	89.1777985607903	17.7689510936415	59.2336488217466	78.1440032964296	34.4392639695798	16.0825339359319	82.7087924364538	7.363318154881
NA	NA	18.9577678667611	NA	NA	NA	NA	NA	NA	NA	50.5388005899675	25.4777499625163	69.1661292480828	96.5274905866329	12.4984914867957	71.0899170077839	87.377507401848	45.1230375906809	7.70956747165494	93.8525978998983	7.00610932218446
NA	NA	0	NA	NA	NA	NA	NA	NA	NA	53.7452404468349	21.0048804820237	70.9429521869939	96.457735409868	8.93996356906134	57.6700744159672	82.3030434302985	30.7728248821521	15.0514225595324	84.9426624961662	7.4871742607208
NA	NA	0.795753843848718	NA	NA	NA	NA	NA	NA	NA	49.2580524707382	26.4992923196073	68.1621152173258	95.9694069630526	13.8872454732392	64.8274825627311	85.6720015022154	38.1426033510771	8.6085256240311	90.1702939153888	0.382657668941834
NA	NA	0.721019451887391	NA	NA	NA	NA	NA	NA	NA	62.6538163463999	20.2856354238462	79.5990008000151	103.604122823882	0	57.5890191048606	81.9027530308377	30.8346887499193	15.1909533248707	84.6350036115932	7.44255193465252
NA	NA	18.4146422297584	NA	NA	NA	NA	NA	NA	NA	63.3274434747685	32.2346704112203	83.6720044384022	111.326954179121	11.9870561783786	73.3692070974983	89.6264212190245	47.1060664874494	6.79724772904445	96.2858431981047	8.84676969251489
NA	NA	19.8024863229343	NA	NA	NA	NA	NA	NA	NA	62.5981808924988	31.2669932564678	82.7470751388833	110.251800413145	11.0670766295713	33.9930406741512	62.917614092231	17.0962760200255	40.3221124906285	60.8708086991039	31.9004970127818
NA	NA	20.8071561483063	NA	NA	NA	NA	NA	NA	NA	65.0235626514235	24.2776380657098	82.9704684011221	107.768956067439	4.40073848214638	69.1065942801091	88.1150873842272	42.4558475701522	5.68656536496328	93.5570077516912	4.27407133964795
NA	NA	19.2056941777693	NA	NA	NA	NA	NA	NA	NA	65.4941741653411	22.7652871074942	82.9429263337437	107.138469974796	3.5371732162744	67.3862839009661	87.2124943718502	40.6881925478387	6.59401434332683	92.2521228642463	2.54554766963811
NA	NA	17.8973271149633	NA	NA	NA	NA	NA	NA	NA	72.1888787945096	24.2314542338342	89.1163199749765	111.959651456292	9.63191359699224	56.3614579507841	75.8110839342665	32.0854104891055	18.8700167302629	79.8927113122618	10.0994470519727
NA	NA	20.3757987671649	NA	NA	NA	NA	NA	NA	NA	63.0276311579937	17.1024917363553	78.9406605128821	101.802589224322	3.22724615374533	61.9163519907883	85.7697434681578	34.5983731682806	10.7439453130403	89.047630832053	4.31671720204138
NA	NA	18.4622090674437	NA	NA	NA	NA	NA	NA	NA	63.7811036767011	12.9969410091029	78.3000190760903	99.5867995708774	7.42892588455047	42.5744368492843	57.2696852793701	28.5362442220433	38.5631839300401	60.2137286853264	29.8004833478268
NA	NA	18.9407579227971	NA	NA	NA	NA	NA	NA	NA	77.1249074304819	30.976060757598	95.1567614718702	118.799735000826	15.6522734381534	69.0131638404442	94.0997431828504	40.5443322172705	5.7683491390865	97.5120730731041	9.14251507439829
NA	NA	18.1884142533097	NA	NA	NA	NA	NA	NA	NA	62.0132943258468	28.4421516814059	81.4284464290343	108.177510486848	8.27969932918243	62.6708251408899	83.8402416066796	36.2155420193099	10.7839058368663	88.0449146386229	2.17708356330206
NA	NA	0.795753843848718	NA	NA	NA	NA	NA	NA	NA	70.0760712132579	29.4051843084107	88.8675047504069	114.08331391149	10.5989578604995	40.8863815933521	64.5509023284075	21.6265374600189	34.4119472501572	65.1486652389717	25.7812354292109
NA	NA	0	NA	NA	NA	NA	NA	NA	NA	69.7766770507746	29.730504581189	88.7018679060937	114.10238071625	10.7111007841801	41.7356545488339	66.4446152735494	21.0598073542946	32.8534628952566	66.9518501943748	24.2907591983536
NA	NA	1.51081060692597	NA	NA	NA	NA	NA	NA	NA	56.0513712199836	27.1925975467295	75.3958356336369	102.74645479016	9.4139473375797	49.9826588227877	71.1295597736806	27.0581037306682	25.0483452639411	73.9014888577328	16.3266829800055
NA	NA	18.2133533763006	NA	NA	NA	NA	NA	NA	NA	63.4583944305314	24.2116477636054	81.5324245754712	106.652186977093	3.9471806294397	33.8489672061527	62.2940626267191	17.5612410450856	40.7115113633184	60.3108951843164	32.256673825824
NA	NA	19.6151165239975	NA	NA	NA	NA	NA	NA	NA	61.4933428737091	18.9333313816816	78.0793103541464	101.860476853078	1.76265404974104	74.6436846596656	95.1796646991888	46.909251843533	1.99962078654929	100.514413635906	10.5795633078308
