0.116266,0.132115,0.137956,0.170791,0.102243,0.152123,0.188507,0.254742,0.185475,0.222748,0.248496,0.253929
0.266104,0.359539,0.361205,0.277575,0.30087,0.244242,0.275369,0.242079,0.235555,0.23504,0.231457,0.192182
0.264514,0.386349,0.326569,0.301354,0.354192,0.265957,0.349045,0.3154,0.30817,0.357702,0.334336,0.382482
0.338687,0.382756,0.366056,0.389396,0.377897,0.308725,0.380325,0.309126,0.366033,0.375918,0.343429,0.366198
0.298301,0.410232,0.375607,0.374837,0.362233,0.281533,0.316106,0.167743,0.395704,0.399336,0.367089,0.408744
0.381832,0.459007,0.418114,0.404045,0.436554,0.368574,0.423798,0.456586,0.445623,0.387473,0.414066,0.415295
0.390943,0.467675,0.445462,0.43571,0.401425,0.388693,0.447212,0.441185,0.438892,0.461298,0.414097,0.457809
0.393305,0.49047,0.511786,0.543265,0.477987,0.466816,0.481564,0.475862,0.478277,0.476308,0.475578,0.462606
