Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
10000_at	6.57956	6.39609	5.95648	6.08631	6.2388	6.90176	6.4952	6.34664	6.25438
10001_at	5.44459	4.55251	5.59319	5.41669	5.51386	5.60564	6.0188	5.34062	5.77862
10002_at	4.93636	4.93562	4.96428	4.9666	4.93342	4.90275	5.17471	4.92648	4.901
10003_at	3.48784	3.54212	3.46187	3.65571	3.42761	3.66971	3.54634	3.42761	3.56885
100048912_at	6.07557	7.31049	5.8065	6.10904	6.25504	6.03593	5.86119	6.65648	6.4132
10004_at	5.01361	4.92376	5.04085	5.14541	5.04052	5.13647	4.76835	4.89272	4.7371
10005_at	7.26959	6.79079	7.44076	7.36279	7.15128	6.74181	6.70282	6.55966	7.07568
10006_at	7.50566	6.76809	7.31452	7.11877	6.96248	7.64512	7.65644	6.77502	7.33633
10007_at	8.00066	7.58441	7.31765	7.03962	8.13214	8.07007	8.23032	7.36547	7.47755
100093698_at	4.33105	4.2335	4.26837	4.2795	4.24747	4.21609	4.24873	4.38176	4.24657
10009_at	3.51907	3.54634	3.55624	3.5265	3.37797	3.43584	3.57414	3.4226	3.61364
1000_at	5.75389	6.15947	5.7547	5.88894	6.06086	5.69824	5.61519	5.7776	5.753
10010_at	5.96042	5.59247	5.82649	5.97043	5.98797	6.02065	6.09607	5.72848	5.86651
100126791_at	6.25003	5.80024	5.90386	5.56765	6.0745	7.8644	7.31765	6.90704	6.89199
100128124_at	4.74649	4.70433	5.14929	5.03695	5.33453	4.95502	5.18784	5.19939	4.88906
100128640_at	4.66428	5.14541	5.10806	4.77694	4.95882	4.6326	4.70587	4.63455	4.60455
100129128_at	4.80457	4.92584	4.67493	4.74179	4.6301	4.71062	4.65754	4.83613	4.66164
100129250_at	7.15674	7.25313	7.63448	7.07374	7.39569	6.95804	7.28457	7.07477	7.15854
100129271_at	6.12705	6.12363	6.25364	6.17136	6.07286	5.98248	6.21904	6.18017	6.10568
100129460_at	4.1736	4.22315	4.45468	4.14029	4.16707	4.1098	4.27099	4.82723	4.21132
100129482_at	4.49769	4.69319	5.07079	4.44354	4.53629	4.47738	4.55288	4.58084	4.4425
100129973_at	3.8968	3.91399	3.85369	3.9305	3.85441	3.86573	4.04824	4.02085	3.647
100130100_at	6.39008	6.55914	7.2502	7.94377	7.80178	6.88244	6.6796	6.91412	6.48572
100130331_at	4.14862	4.38701	4.24873	4.26584	4.14387	4.26786	4.22874	4.39033	4.37759
100130449_at	4.32841	5.24058	5.43842	6.39317	4.80253	4.46192	5.26594	4.98483	5.62344
100131755_at	4.74092	4.8199	4.86182	4.78683	4.84794	4.85261	4.75713	4.73561	4.79945
100131825_at	4.90692	5.2164	4.97344	4.83208	4.97083	4.65754	4.87511	5.20434	4.97607
100131827_at	4.57828	4.75584	4.54969	4.72618	4.66325	4.45011	4.71644	4.60797	4.76653
100132341_at	7.24972	7.55586	6.89084	7.46425	7.5952	7.08171	7.03215	7.12184	7.13988
100132476_at	3.48286	3.58404	3.53536	3.46542	3.63051	3.51129	3.55071	3.57849	3.55718
100134713_at	5.12506	5.19391	4.88559	5.02096	5.14871	4.96103	5.01448	4.80716	4.96923
100137047_at	6.21004	6.47952	6.83037	6.29628	6.47167	6.5027	6.61521	6.95241	6.4893
10013_at	7.13304	7.09213	7.28623	7.25611	7.9713	7.12584	7.24376	7.34144	7.01899
10014_at	6.78094	6.03229	6.86146	6.44091	6.72153	6.67713	7.06015	6.51102	6.54051
10015_at	8.965	8.87232	9.11051	9.46985	9.1882	9.09084	9.39539	9.1614	9.26914
10016_at	9.33457	8.81213	9.06823	8.965	9.10813	9.24873	9.77031	9.48134	8.87702
10017_at	5.13259	4.98759	5.02953	5.1655	5.19391	4.80912	4.89185	4.97344	4.85839
100188893_at	10.02939	10.23694	10.24635	9.74789	10.59376	10.22064	10.19113	10.05393	9.89091
10018_at	4.01421	3.95529	4.03849	4.07559	4.18779	3.98518	4.07559	4.01856	4.00708
10019_at	8.16646	8.15777	8.16432	8.18377	7.68574	8.69572	7.57633	8.2878	8.68479
1001_at	6.97424	7.20475	6.27701	8.51664	8.30348	6.96859	6.76691	7.49308	6.86943
10020_at	6.34728	7.41185	7.45715	5.92506	7.19623	6.43722	5.96613	6.08982	7.44374
10021_at	4.70353	4.78334	4.77041	5.23429	4.97607	4.69903	4.71062	4.86012	4.79064
10022_at	4.26669	4.43427	4.33105	4.24312	4.67868	4.36372	4.2817	4.48131	4.39507
10023_at	6.69355	6.95149	7.40859	6.4622	6.37618	6.77178	6.53966	6.63211	6.68258
10024_at	6.30131	7.24614	6.57403	6.97152	7.54034	6.3897	6.40901	6.42619	6.47316
10025_at	6.97115	6.76962	7.42447	6.91943	6.91997	6.76085	6.92116	6.64626	6.48123
10026_at	6.6206	6.70855	7.62566	6.22613	5.61539	7.21346	6.62235	6.5082	7.7273
100272147_at	8.72605	8.71519	8.18473	7.79621	8.72486	8.26968	8.33424	8.07909	7.89422
100287932_at	7.59627	6.77542	7.69465	7.35859	7.59744	7.92197	7.86607	7.10985	7.63305
100288413_at	4.68835	4.93831	4.52582	5.11814	4.8205	4.75276	4.99302	4.66056	4.86595
100289410_at	5.02037	5.14602	5.08063	4.70645	5.30965	4.78766	4.82513	4.72229	5.00397
100289678_at	7.17388	7.56559	7.15344	7.0823	7.46713	7.30282	7.40047	7.5358	6.84874
100293516_at	5.83258	5.64431	6.72709	5.00132	4.62246	5.09703	5.34268	4.55035	5.10305
1002_at	4.87963	4.97827	5.15031	5.0415	5.0823	5.01532	4.87351	5.03959	5.10806
100316904_at	7.00714	8.14924	6.80412	7.94057	7.71706	7.57022	7.31717	7.68702	7.35554
10036_at	6.15316	6.26795	6.26894	6.55047	6.4489	6.10372	6.26579	6.25467	6.18053
10038_at	7.22768	7.40229	7.25527	7.09949	8.0613	7.42308	7.62121	7.10149	7.21807
10039_at	6.64656	6.27356	6.95916	6.79642	6.72273	6.89493	7.13429	6.25787	6.62254
1003_at	5.55748	5.11513	5.5785	5.45788	4.87775	6.97347	6.3075	5.45518	5.7152
10040_at	7.26553	7.88917	8.01404	6.59192	8.08745	7.14665	8.24138	9.29982	8.70363
10042_at	7.51807	8.25839	7.78688	7.61046	8.03347	7.43894	8.12093	7.14597	8.18927
10043_at	6.48893	6.59107	6.98689	6.90704	6.48893	6.26336	6.63113	6.44568	6.59985
10045_at	5.38626	4.4769	5.37573	5.24978	4.8199	5.1178	5.13608	5.11318	4.96527
10046_at	5.41837	5.47763	5.51872	6.04505	5.59715	5.6807	5.53235	5.77356	5.4097
10047_at	5.61333	6.32273	5.71077	5.7131	5.65017	5.52034	5.41623	5.47918	5.75874
10048_at	6.79165	6.71224	7.87174	7.53994	7.5905	7.09653	7.33472	6.92366	7.27947
100499177_at	7.06231	5.93811	6.61378	6.21287	7.18081	7.14953	7.55625	7.28922	7.20284
10049_at	7.47563	6.49478	6.3891	6.63314	6.27109	6.89885	7.38219	6.83467	6.92366
1004_at	4.22635	4.47143	4.21354	4.17402	4.17245	4.23531	4.22141	4.21952	4.23293
100505650_at	5.08323	4.9136	4.96002	4.95425	4.95425	4.95697	5.05005	5.12272	5.11216
100505741_at	3.49537	3.41799	3.70073	3.51776	3.49537	3.60719	3.51576	3.61018	3.53866
100505761_at	6.08069	6.08725	6.51722	5.69468	5.9976	6.11889	6.62166	6.70429	5.90735
100505870_at	5.95972	5.93596	6.26038	6.33635	5.95266	5.93905	5.91706	5.98639	5.93011
100505879_at	5.13223	5.07929	5.22364	5.24217	5.32815	5.11318	5.27438	5.20359	5.13339
100505933_at	4.3861	4.64776	4.41646	4.48654	4.45158	4.33593	4.47206	4.41976	4.37857
100506124_at	4.55314	4.6027	4.58622	4.52827	4.70433	4.50329	5.47445	4.79732	4.76835
100506144_at	7.75894	7.04441	7.53556	7.27258	7.35799	8.35772	8.09253	7.61928	8.07734
100506190_at	4.35451	4.2438	4.85752	4.96689	4.37692	4.69017	4.9108	5.11848	4.70958
100506358_at	3.84601	3.99233	4.05561	3.87068	3.88945	3.87952	3.96034	3.82083	3.91335
100506469_at	6.94762	7.48121	6.46585	6.50331	6.47026	6.99506	6.69938	7.22883	6.48676
100506504_at	6.11492	6.2406	6.38073	6.4188	6.31678	6.14638	6.09909	6.37194	5.95972
100506571_at	6.5012	7.15344	6.71304	6.5286	6.4425	6.56655	6.40948	6.8153	6.37488
100506581_at	5.62344	6.17181	5.92855	5.58184	5.29404	5.53475	5.52714	5.63822	5.35266
100506863_at	3.61511	3.96529	3.50214	3.66253	3.78172	3.53648	3.69804	3.78436	3.4226
100506898_at	5.18993	5.00018	5.36551	4.99696	5.18993	4.8401	5.06552	5.05845	5.08961
100506963_at	6.36495	7.01535	6.31199	6.27948	6.52937	6.54331	6.61285	6.40827	6.7316
100506972_at	4.64474	4.8437	4.69816	4.69467	5.04641	4.84724	4.93163	5.1178	4.73618
100507009_at	6.79642	7.90746	6.63161	6.7502	6.83193	6.63736	6.20316	6.9181	7.35432
100507331_at	6.32985	6.67444	6.58563	6.36351	6.99276	6.76809	6.5472	6.89112	6.20714
100507399_at	5.34659	5.43989	5.45441	4.97827	5.3492	5.45249	5.25582	5.13801	5.20608
100507424_at	6.96787	7.30682	7.04731	7.30053	7.42472	7.11578	7.38303	7.64012	7.18542
100507436_at	6.33159	6.39372	6.21582	5.7554	4.40221	6.39791	5.86212	6.72886	6.3571
100507577_at	7.83707	6.05154	7.73968	7.18655	6.9584	7.57657	7.51284	7.07052	7.99492
100507605_at	3.64021	3.75951	3.74306	3.69094	3.75311	3.62555	3.61511	3.79593	3.69507
100507630_at	4.66285	4.84532	4.77655	4.83847	4.90215	4.59814	4.67868	4.6134	4.74092
10050_at	5.44816	5.72095	5.49292	5.5571	5.68794	5.49561	5.41367	5.68974	5.54647
10051_at	7.1622	7.87892	6.75353	6.24611	8.63637	7.48168	7.6778	6.49858	8.51542
10052_at	4.67868	4.95099	4.65683	4.88708	4.58191	4.56835	4.86839	4.98306	4.66803
100533107_at	6.51064	7.23485	6.75807	6.5763	6.69534	6.46086	6.55386	6.67259	6.48249
100533178_at	5.53063	6.23462	5.90171	6.30693	6.10181	5.86041	6.0204	6.13375	5.80358
10053_at	8.44291	8.32254	8.40985	7.99414	8.03464	8.00486	7.97882	8.44964	8.3962
10054_at	9.47685	10.06426	8.90264	8.88384	9.53385	9.11051	8.88827	8.80938	9.34357
10055_at	8.98226	9.91354	8.50787	9.6193	8.83244	8.83015	8.81522	8.72605	9.01612
10057_at	8.3569	8.90679	7.39729	8.21972	6.8214	7.72869	7.05559	7.90185	8.26909
10058_at	6.5368	7.61299	6.85279	6.99373	6.73807	6.87806	7.04441	7.03068	6.72543
10059_at	6.43641	5.7152	6.49356	5.78083	6.71803	5.55173	6.31384	5.88351	6.52236
1005_at	5.17124	5.04052	5.10756	5.35607	4.96103	5.3184	5.15753	5.20893	6.96721
10060_at	4.21843	4.57389	4.12008	4.36937	4.1605	4.24873	4.08355	4.05779	4.24527
10061_at	6.00572	5.95502	6.2406	6.09479	5.95731	5.85043	6.19747	5.74296	5.58971
10062_at	6.625	6.91997	6.46052	7.35095	7.98917	7.01685	7.52656	7.14389	7.1409
100653021_at	5.79548	6.39462	5.8292	6.22411	6.06684	5.72566	6.02931	5.79132	5.93722
10066_at	8.00906	8.71014	8.57057	8.6117	8.3782	8.48098	7.97433	8.54416	8.71519
10067_at	8.75683	9.02067	9.1614	8.62656	9.10075	8.74709	9.22109	8.69773	8.80938
10069_at	7.73084	8.79714	8.05107	7.96189	7.86825	7.84937	7.91373	8.01654	7.88467
1006_at	4.49692	4.72016	4.53593	4.55962	4.39332	4.28752	4.43069	4.57512	4.46801
10072_at	7.29192	8.01914	6.89231	7.40147	7.1882	6.58923	7.42308	7.49362	7.13412
10073_at	7.1941	7.27104	7.73451	6.78763	6.93181	7.48633	7.83412	7.25409	7.32101
10075_at	6.55557	6.54617	6.62197	6.9761	6.70042	6.31804	6.68794	6.4778	6.63211
10076_at	6.72735	6.76298	7.01242	6.83999	6.66823	6.81279	6.30007	6.85706	6.90436
10077_at	6.18675	6.77157	6.31711	6.71587	6.87768	6.29423	6.39231	6.53424	6.44964
10078_at	6.85883	6.99559	6.90502	7.11693	6.87806	6.75456	6.94992	6.72801	6.8062
10079_at	9.1116	8.96103	7.40727	7.89152	7.57689	8.11147	8.4599	9.07617	8.01215
1007_at	4.46454	4.40139	4.61205	4.31573	4.69674	4.31668	4.25074	4.41824	4.51387
10083_at	5.73824	6.23989	5.76751	5.99926	5.93348	5.69052	5.59867	5.94089	5.9111
10084_at	7.02974	6.25145	7.69093	7.16331	7.42708	6.47381	7.25984	6.96297	6.93023
10085_at	4.10904	4.15997	4.14604	4.13034	4.01333	4.15198	4.08479	4.17402	4.50835
100861554_at	5.21247	5.70419	5.39316	5.1757	5.21674	5.12632	5.11052	5.19832	5.38287
100862671_at	7.43326	7.20026	7.0907	7.4493	7.30836	7.15036	7.41602	7.56647	7.21224
10086_at	6.74014	7.33315	7.17639	6.77264	7.00445	7.05066	7.00941	7.43243	7.13468
10087_at	5.63412	5.05704	5.59189	5.54066	5.47074	5.29196	4.99128	5.65465	5.7716
10089_at	5.30939	5.34226	5.5646	5.40567	5.24861	5.30007	5.24578	5.42621	5.38242
1008_at	4.38013	4.56353	4.56442	4.50114	4.59166	4.31861	4.46227	4.4431	4.39876
10090_at	4.75954	4.77518	4.75045	5.15186	4.86343	5.08651	6.18361	4.99259	4.69319
10092_at	9.80495	9.03735	9.08962	9.91111	9.81556	10.00613	10.04591	9.91354	9.83296
10093_at	7.75462	7.32699	7.83487	8.1636	7.86457	7.32163	7.72257	7.76752	7.95871
10095_at	10.13451	10.69264	9.566	11.06397	10.4844	10.52735	9.42573	10.60445	10.01709
10096_at	9.05592	9.15937	8.54482	9.00275	9.16875	9.05712	8.67202	8.89874	9.4904
10097_at	8.398	8.12377	8.59376	8.98912	8.78628	8.83114	8.92759	8.6992	9.07021
10098_at	6.65467	6.92221	10.20848	7.20992	6.16181	6.17822	5.93232	6.60446	7.84205
100996325_at	3.43959	3.3726	3.43959	3.39605	3.34176	3.40284	3.41055	3.33065	3.40284
100996460_at	7.15128	7.87485	7.83302	7.48219	7.24162	6.90524	7.52549	6.58886	7.31528
100996481_at	3.9465	3.99812	3.78782	3.9556	4.12977	3.91157	3.85996	3.96034	4.09476
100996482_at	3.51776	3.87127	3.72246	3.83133	3.74035	3.6423	3.59993	3.81756	3.6813
100996485_at	6.77215	7.47424	6.9297	6.73293	6.48522	6.88088	6.60077	7.15528	6.79389
100996487_at	6.64177	7.30474	7.43723	7.40333	7.49338	6.75317	6.99038	7.40727	7.0485
100996496_at	7.13818	7.5553	6.99098	7.10508	8.02118	7.83123	8.47931	7.82264	7.11877
100996516_at	5.77715	6.16434	6.05739	6.0151	6.05809	5.8597	5.88478	6.22555	5.87436
100996518_at	3.61364	3.85053	3.69981	3.58816	3.57414	3.6388	3.74115	3.63141	3.62742
10099_at	8.56045	6.67108	9.55139	7.64692	8.22138	8.70653	9.42224	8.81046	9.29492
1009_at	9.02648	8.01115	5.69159	7.89243	5.89909	8.99231	6.84207	8.55663	8.91664
100_at	6.47381	6.3165	5.94644	6.39008	6.03902	6.21434	6.13271	6.30106	5.92585
10100_at	3.49119	3.53178	3.52335	3.66743	3.5971	3.48481	3.48611	3.59993	3.58261
10101_at	8.83617	8.3962	8.44741	8.4875	8.53409	8.36422	8.24514	9.02189	8.1151
10102_at	5.57648	5.60528	5.79081	5.12667	5.31054	5.15186	5.39357	5.3064	5.34765
10103_at	8.87128	8.45829	10.71263	9.00874	7.56798	8.35624	8.90833	8.82465	10.06426
101059911_at	5.44981	5.6737	5.49135	5.35237	5.69621	5.45076	5.37498	5.53357	5.9804
10105_at	7.78854	7.47972	8.03412	7.82856	8.77116	8.24138	8.05609	7.47014	8.04124
101060069_at	5.65243	5.77953	5.58936	5.90821	6.21034	5.64141	5.64141	5.31801	5.29259
101060148_at	4.69674	4.69135	4.77237	4.67927	4.78934	4.70958	4.70994	4.66871	4.73993
101060181_at	3.59379	3.64021	3.89562	3.59897	3.60583	3.7452	3.75606	3.77226	3.52465
10106_at	7.67831	8.2662	7.52748	7.57917	7.48577	7.81069	7.26616	7.54728	7.78906
10107_at	5.43719	5.55779	5.5093	5.56044	5.49882	5.47763	5.48679	5.57353	5.45076
10109_at	9.95849	10.37736	9.39152	9.87933	9.66761	10.1259	9.5741	9.83774	10.1259
1010_at	3.84691	3.82821	3.70476	3.77374	4.02867	3.86612	3.84691	4.09842	3.88775
10110_at	5.56044	5.62512	5.63936	5.15213	5.41956	5.6426	5.51563	5.81247	5.57153
10111_at	6.19462	5.36952	5.8771	5.3492	5.18646	5.7791	6.3082	5.50703	5.89192
10112_at	6.42372	7.43099	5.64631	6.39942	7.52	6.02728	5.88841	6.16457	6.64933
10113_at	7.93843	7.70204	8.55272	8.34991	7.78463	8.08442	8.74614	8.13695	7.91736
10114_at	3.83203	4.14724	3.83133	3.95648	3.97456	3.88586	4.04962	3.83569	4.35282
10116_at	5.44729	5.36467	5.54592	5.06754	5.08806	5.35744	5.24102	5.02588	5.51039
10120_at	8.28192	8.3534	8.39727	8.78757	8.60204	8.65981	8.69998	8.67202	8.49433
10121_at	7.87245	8.04926	7.82595	8.03464	7.5437	7.80634	7.79831	8.14618	7.81229
10123_at	7.16505	6.5831	6.46603	7.6148	7.01595	6.82013	5.65423	7.19284	7.10985
10125_at	6.73871	4.86757	4.85098	5.64187	7.14761	5.01926	4.15839	7.04563	7.90781
10126_at	7.03293	7.05559	7.3023	7.45844	7.00291	7.20071	7.79621	6.8796	7.11898
10127_at	8.12221	7.59275	7.43894	7.53354	7.67997	7.84253	7.73968	8.11941	7.22464
10128_at	8.91784	9.19531	8.90975	8.59655	8.44291	8.75871	9.29162	8.78206	8.55431
10129_at	5.35266	4.72733	6.40901	4.73816	4.58486	5.49609	5.62894	5.00132	5.89587
1012_at	5.26825	5.41696	5.21708	5.57596	5.22818	5.12331	4.91971	4.94526	5.7071
10130_at	9.68433	9.49144	9.98298	10.09095	9.42702	9.37148	9.66761	9.69798	9.48282
10131_at	9.09292	9.24433	8.59705	8.47003	8.47745	8.36879	8.56154	8.49481	8.32651
10133_at	7.97826	8.03199	7.8556	7.22883	7.79013	7.98093	7.76122	8.12221	7.15081
10134_at	10.80291	10.96332	10.96974	10.86018	10.77806	10.14002	10.85704	10.29581	10.20139
10135_at	7.26081	6.10602	6.99993	9.10867	7.16742	8.04229	7.79072	7.39145	6.92287
10136_at	5.51655	5.72543	5.56547	5.60624	5.32507	5.63786	5.67843	5.58184	5.5915
10137_at	6.67476	6.64371	6.5082	6.3042	6.36172	6.49478	6.53228	6.1912	6.62784
10138_at	5.53897	4.88861	5.29508	5.38855	5.40567	5.36675	5.90311	5.44201	5.74053
10139_at	6.88709	7.08374	7.07723	7.03293	7.09463	6.81843	6.96113	7.26282	7.00761
1013_at	5.2857	5.18736	5.53106	5.6131	5.79493	5.50786	5.56547	5.71692	5.208
10140_at	9.52864	11.33184	9.60732	9.07617	11.41344	9.55139	9.60202	9.88314	9.22771
10141_at	4.49544	5.3679	4.58319	4.38568	4.85795	4.4132	4.43766	4.57475	4.61626
10142_at	8.23694	6.51553	8.33325	8.1144	6.87006	8.55054	7.73259	7.96714	8.7958
10144_at	6.25145	6.19712	6.83068	6.38408	6.21729	6.76041	6.09947	6.414	6.80963
10146_at	8.03347	7.43326	7.70264	7.97762	7.95871	7.95229	8.14999	7.78064	8.42139
10147_at	6.68447	6.53744	6.64656	6.59417	7.50788	6.64903	6.8959	6.71739	6.50557
10148_at	5.65912	5.79548	5.95731	5.68709	6.55246	5.67049	5.5299	5.96414	5.55959
10149_at	4.80158	4.89629	4.97702	5.01243	4.95269	4.88662	4.71602	4.56665	5.45612
1014_at	4.68889	4.81629	5.14128	4.68907	4.88732	4.85546	4.95166	4.77621	4.75045
10150_at	5.72045	5.7515	6.49263	5.85364	5.7923	6.00473	6.35069	5.84629	6.24118
10151_at	4.01802	3.72538	4.0531	4.16707	3.84147	3.89953	4.03685	4.12426	3.90085
10152_at	7.44537	8.06468	7.53962	7.77379	7.67053	7.5507	7.66517	7.931	7.8632
10153_at	9.12835	9.21487	9.26029	8.66898	8.60564	8.75938	9.01061	8.91199	8.92341
10154_at	6.25386	6.14638	6.1578	6.14612	5.98852	6.06024	5.86898	6.18545	7.16463
10155_at	9.5741	9.41768	9.38135	9.8175	9.76859	9.4493	10.17534	9.88053	9.08001
10157_at	4.35883	4.2931	4.39507	4.38761	4.21427	4.5432	4.31544	4.4001	4.36666
10158_at	6.87768	5.87275	5.83442	10.55764	5.70942	7.01242	7.3684	6.7871	7.48577
10159_at	10.03701	8.47931	9.95849	9.35439	8.86228	9.57832	11.26931	8.9468	10.18783
1015_at	5.56317	6.12705	5.54373	5.78456	5.85364	5.58495	5.48087	5.92325	6.03209
10160_at	8.70101	7.57799	8.80023	8.6402	8.51881	8.60672	8.99032	8.69326	8.36941
10161_at	8.56552	7.26465	7.58909	7.06385	7.30733	8.41714	7.68702	8.37082	8.062
10162_at	6.14851	5.65502	6.78649	6.93242	6.00187	6.02495	6.99993	6.01714	5.96791
10163_at	7.73375	7.39291	8.11235	7.77685	8.20788	8.84401	8.84283	8.56605	7.99894
10164_at	5.79039	6.26139	6.21434	5.9664	5.83526	5.75389	5.82889	6.06732	6.01986
10165_at	5.42656	5.72516	5.46427	5.503	5.49516	5.54949	5.70482	5.60881	5.11892
10166_at	7.67435	8.08987	7.91871	6.99863	7.57346	7.61569	8.1003	7.69138	7.88666
10168_at	4.95425	4.97905	5.08323	4.97889	5.10404	5.0429	4.83847	5.08684	5.05149
1016_at	5.28231	5.22702	5.29962	5.64392	5.47763	5.54782	5.50103	5.72899	5.31887
10170_at	6.6586	7.10197	6.66475	6.79128	6.84343	7.08774	6.65599	7.15699	6.90524
10171_at	7.33779	7.97336	7.35379	7.2395	7.56987	7.46742	7.445	7.64035	7.34611
10174_at	6.51885	6.42095	6.80503	6.74872	6.47119	6.75757	6.73544	6.73497	6.81132
10175_at	9.15852	9.27744	9.20362	8.72031	8.28102	9.60846	9.57832	10.63861	9.74213
10178_at	3.82472	3.84973	3.76686	3.78436	3.67696	3.74306	3.66971	3.87901	3.76139
10179_at	6.94676	7.42499	6.47806	7.18276	6.17424	7.51378	7.26364	7.48926	7.44581
1017_at	7.01139	7.30929	6.59352	6.85566	7.24911	6.8143	7.09981	6.87284	7.02945
10180_at	7.46593	7.87925	6.86559	7.25072	8.13855	7.55586	7.94469	8.04577	7.08543
10181_at	9.09084	8.68308	8.75683	8.92994	9.76041	9.28117	9.48876	9.63877	9.28631
10184_at	8.09022	8.17218	7.84253	8.94017	8.38953	8.37604	7.60827	8.55486	8.08987
10186_at	8.06071	7.16564	6.60507	7.71636	7.02085	9.42573	7.83487	8.70807	7.62121
10188_at	6.3789	6.86873	6.54934	6.8257	6.84065	6.47461	6.48328	6.68258	6.47877
10190_at	8.94623	8.80166	8.36571	7.92947	7.52073	8.49481	8.48518	8.71613	8.9059
10193_at	6.26004	6.50071	6.46284	6.31384	6.23222	5.95731	6.51157	6.29327	6.405
10195_at	7.52	7.0494	8.03743	8.95113	8.04173	7.76397	7.80658	8.00289	7.57377
10196_at	6.24954	5.83365	5.95266	5.4572	5.45652	5.53664	6.003	5.61981	5.91895
10197_at	7.48543	7.67547	7.53789	6.90786	6.83164	7.22841	7.8076	7.55625	7.50566
10198_at	4.90921	4.53558	4.43649	4.43557	4.54934	4.42432	4.68238	4.30356	4.66966
10199_at	7.42049	7.47702	7.61718	7.87697	7.7581	7.67831	7.88819	7.46172	7.79854
1019_at	8.98912	8.30132	9.00162	9.78213	9.37351	9.03881	9.32362	9.35295	8.78254
101_at	5.48797	5.89071	5.79254	5.91772	5.97554	5.49406	5.99701	5.7938	5.8597
10200_at	8.34203	8.78477	8.51425	9.58865	9.42037	8.4044	7.65851	9.06392	7.91953
10201_at	6.06573	5.8483	5.98826	6.00858	6.4273	6.16747	5.92428	6.07154	6.23379
10202_at	11.59512	9.53258	5.44432	10.40782	5.17906	6.8512	7.5677	11.41344	5.60284
10203_at	6.32878	5.5492	5.86368	6.18573	5.95972	6.61799	6.58454	6.14213	6.94193
10205_at	4.41275	4.33011	4.16495	4.78073	4.18677	4.57296	4.24961	4.24458	4.64189
10206_at	7.53858	7.78013	7.5049	6.82212	6.77011	7.50597	7.76642	7.38303	7.59104
10207_at	4.52557	4.30539	4.56952	5.22174	4.43847	5.13161	4.98002	4.71897	4.5338
10208_at	7.24094	6.94961	6.58685	6.75807	7.40655	6.9521	6.78675	6.82869	6.80351
10209_at	10.73878	11.26183	11.1806	11.37865	10.70838	11.12331	10.94735	11.112	11.10616
1020_at	7.31841	6.79336	7.91175	7.12864	7.951	6.75559	7.31482	7.29886	6.72613
10210_at	5.25006	4.24409	5.44772	4.62428	4.97775	5.44344	5.50737	4.74484	5.29291
10211_at	9.54095	10.08232	10.25202	10.02671	10.13451	9.79288	9.55939	9.97061	9.99493
10212_at	7.68114	8.23486	7.03494	8.44867	8.21494	7.17351	7.69093	7.79013	7.54687
10213_at	9.22536	10.03358	9.26475	9.53385	9.51944	8.92759	9.07021	8.71519	9.64492
10214_at	5.6131	6.24452	5.47573	5.69745	5.70419	5.70156	5.49561	5.99044	5.76145
10215_at	4.54259	4.58486	4.57389	4.62963	4.69229	4.56546	4.63334	4.57389	4.56952
10216_at	3.81862	3.86716	3.9679	3.91061	3.86573	3.89616	3.95131	4.1491	3.86883
10217_at	7.75549	7.78437	7.85638	7.97705	7.94161	8.10114	8.6922	7.85145	7.68194
10218_at	4.68191	5.09624	4.78934	4.65683	4.84695	6.481	4.50582	4.72479	4.75314
10219_at	5.90599	6.4029	6.12151	6.40389	6.06648	6.09192	5.86714	6.43818	6.26494
1021_at	4.98002	5.3054	5.20099	5.18089	5.33701	5.03638	5.02096	5.39111	5.00717
10220_at	5.24861	5.00084	5.04125	5.29818	5.23943	4.96816	4.99421	5.04125	4.9414
10221_at	8.88502	9.47119	8.1992	8.64846	9.40327	8.33569	7.84081	8.26373	9.05402
10223_at	6.09947	6.91606	5.8149	6.28753	5.79039	6.12452	5.84279	6.72349	6.27948
10225_at	4.20571	4.33234	4.08521	4.50896	5.1113	4.24961	4.18748	4.34732	4.38104
10226_at	8.85266	8.99912	8.41951	9.19992	8.66816	8.73682	8.44103	8.51821	8.89391
10227_at	7.34852	7.40769	7.5456	7.42954	7.93165	7.10854	7.58829	7.22392	7.50007
10228_at	6.6141	6.4113	6.21679	6.14703	6.78069	6.37939	6.88038	6.02471	6.48144
10229_at	6.68667	6.45936	6.3571	6.21512	6.22651	6.08069	6.18823	6.11011	6.35461
1022_at	8.25523	5.43646	7.9496	7.03068	6.3789	7.49338	7.77419	6.91755	7.41745
10230_at	6.12452	6.37164	6.08631	5.52194	6.21554	5.83981	6.03689	6.26162	5.92506
10231_at	6.77421	6.7204	5.62701	5.69052	5.99878	6.88038	5.83085	6.08946	6.2892
10232_at	3.85603	3.78039	3.93255	3.66648	3.7452	3.8171	3.83078	3.71179	3.76368
10233_at	6.26162	6.16482	6.37054	5.66263	6.3082	5.66098	6.07737	5.85575	5.40298
10234_at	8.15262	6.61521	4.74041	5.39357	4.97344	7.85344	5.88052	7.5507	7.13325
10235_at	4.83659	4.64474	4.58989	5.40391	4.78032	4.86687	4.87553	4.69816	4.63822
10236_at	8.85663	9.22109	8.90679	8.83401	9.04589	9.06666	9.28117	9.01214	9.17806
10237_at	8.63511	9.01735	8.5358	11.77993	7.82315	8.27385	8.54416	10.3067	8.1709
