Features	GSM36777	GSM36778	GSM36779	GSM36780	GSM36781	GSM36782	GSM36783	GSM36784	GSM36785
10000_at	6.57952	6.39612	5.95648	6.08628	6.23883	6.90179	6.4953	6.34665	6.25448
10001_at	5.44456	4.55297	5.59316	5.4166	5.51388	5.6057	6.01876	5.34045	5.77857
10002_at	4.93638	4.93547	4.96455	4.96656	4.93352	4.90262	5.17467	4.92638	4.90097
10003_at	3.48783	3.54211	3.46187	3.65541	3.4276	3.6698	3.54612	3.4276	3.56823
100048912_at	6.07563	7.31037	5.80649	6.10908	6.25503	6.03619	5.86115	6.65646	6.41322
10004_at	5.01357	4.92372	5.04081	5.14524	5.04068	5.13643	4.76845	4.89265	4.73707
10005_at	7.26953	6.79071	7.4408	7.36293	7.15132	6.74188	6.70272	6.55952	7.07574
10006_at	7.50583	6.76808	7.31454	7.11886	6.96251	7.64518	7.65642	6.77521	7.33632
10007_at	8.00065	7.58444	7.31768	7.03957	8.13212	8.06984	8.22999	7.36547	7.47749
100093698_at	4.331	4.23337	4.26811	4.27953	4.24762	4.21608	4.24873	4.38176	4.24657
10009_at	3.51916	3.54533	3.55623	3.5267	3.3769	3.43583	3.57413	3.42283	3.61352
1000_at	5.75386	6.15942	5.75469	5.88902	6.06084	5.6982	5.6152	5.77733	5.75292
10010_at	5.96048	5.59259	5.82669	5.97042	5.98813	6.02082	6.09603	5.72843	5.86669
100126791_at	6.25002	5.80073	5.90389	5.56763	6.07458	7.86445	7.31768	6.90699	6.89192
100128124_at	4.74643	4.70441	5.14921	5.03688	5.33451	4.95511	5.18809	5.19932	4.88906
100128640_at	4.66433	5.14503	5.1081	4.77692	4.95879	4.63259	4.70587	4.63448	4.60454
100129128_at	4.8046	4.92586	4.67483	4.74159	4.63016	4.71033	4.65746	4.83653	4.66187
100129250_at	7.15666	7.25295	7.63447	7.07372	7.3954	6.95796	7.28464	7.07496	7.1584
100129271_at	6.12704	6.12356	6.25348	6.1713	6.07291	5.98248	6.21888	6.18008	6.10571
100129460_at	4.17379	4.22311	4.45476	4.14022	4.16699	4.10985	4.27105	4.82732	4.21163
100129482_at	4.49768	4.69332	5.07063	4.44335	4.53624	4.47737	4.55303	4.58089	4.44244
100129973_at	3.8968	3.91407	3.85409	3.93041	3.85435	3.86581	4.0483	4.02088	3.647
100130100_at	6.39004	6.55935	7.25019	7.94364	7.80203	6.88257	6.67941	6.91407	6.48574
100130331_at	4.14862	4.387	4.24884	4.26572	4.14377	4.26791	4.22867	4.39022	4.37769
100130449_at	4.32853	5.24052	5.43838	6.39316	4.80265	4.46185	5.26584	4.98482	5.62349
100131755_at	4.74097	4.81989	4.86179	4.78689	4.84773	4.8526	4.75702	4.73554	4.79941
100131825_at	4.90691	5.21581	4.97347	4.83186	4.97088	4.65746	4.87484	5.20461	4.97605
100131827_at	4.57837	4.7559	4.54981	4.72631	4.66324	4.45002	4.71647	4.60802	4.76647
100132341_at	7.24971	7.55582	6.89077	7.46424	7.59523	7.0816	7.03214	7.12183	7.13992
100132476_at	3.48324	3.58403	3.53591	3.46541	3.63056	3.51128	3.5507	3.57857	3.55726
100134713_at	5.12505	5.19462	4.88563	5.02096	5.14868	4.96134	5.01456	4.80716	4.969
100137047_at	6.21009	6.47955	6.8304	6.29628	6.47169	6.5026	6.6152	6.95239	6.48941
10013_at	7.13307	7.09239	7.28619	7.25605	7.9711	7.12593	7.24379	7.34137	7.019
10014_at	6.78091	6.03238	6.86136	6.44095	6.72155	6.67717	7.06009	6.51105	6.5405
10015_at	8.96489	8.8722	9.1105	9.46998	9.18843	9.0907	9.39594	9.16139	9.26913
10016_at	9.33457	8.81212	9.06805	8.96489	9.10812	9.24884	9.7703	9.48133	8.87701
10017_at	5.13254	4.98761	5.02978	5.16558	5.19441	4.80918	4.89194	4.97347	4.8585
100188893_at	10.02993	10.23693	10.24634	9.74789	10.59376	10.22063	10.19112	10.05441	9.8909
10018_at	4.01394	3.95536	4.03859	4.07554	4.18769	3.98525	4.07554	4.01855	4.00721
10019_at	8.16646	8.15777	8.16448	8.18376	7.68569	8.6958	7.57632	8.28772	8.68495
1001_at	6.97423	7.2048	6.27719	8.51667	8.30317	6.96842	6.76694	7.49316	6.86942
10020_at	6.34728	7.41184	7.4572	5.92506	7.19627	6.43733	5.96587	6.08982	7.44389
10021_at	4.70346	4.78333	4.77063	5.23428	4.97605	4.69903	4.71013	4.86017	4.79063
10022_at	4.26669	4.43424	4.33079	4.243	4.67867	4.36376	4.28186	4.48118	4.39503
10023_at	6.69349	6.95144	7.40847	6.46257	6.37613	6.77179	6.53983	6.63228	6.6825
10024_at	6.30127	7.2461	6.57402	6.97167	7.54033	6.38977	6.40893	6.42597	6.47328
10025_at	6.97119	6.76961	7.42445	6.91937	6.92009	6.76083	6.92116	6.64623	6.48124
10026_at	6.62079	6.70851	7.62568	6.22616	5.6156	7.21366	6.62232	6.50814	7.72721
100272147_at	8.72635	8.71519	8.18472	7.79614	8.72478	8.26979	8.33438	8.07926	7.89429
100287932_at	7.59629	6.77541	7.69468	7.35847	7.59743	7.92206	7.86613	7.11026	7.63305
100288413_at	4.6884	4.9383	4.52581	5.11813	4.82049	4.75275	4.99296	4.66047	4.86595
100289410_at	5.02039	5.14601	5.08072	4.70644	5.30955	4.78769	4.82512	4.72225	5.00396
100289678_at	7.17401	7.56562	7.15348	7.08222	7.46705	7.30265	7.40046	7.53582	6.84876
100293516_at	5.83271	5.6443	6.72703	5.00131	4.62243	5.09698	5.34251	4.55021	5.103
1002_at	4.87996	4.97801	5.15028	5.0415	5.08185	5.01535	4.87344	5.03958	5.1081
100316904_at	7.00703	8.14928	6.80408	7.94063	7.71714	7.57023	7.31712	7.68705	7.35555
10036_at	6.15324	6.26796	6.26893	6.55047	6.44882	6.10364	6.26565	6.25452	6.18052
10038_at	7.2277	7.40231	7.25522	7.09944	8.06123	7.42307	7.6212	7.10131	7.21813
10039_at	6.64661	6.27353	6.95912	6.79628	6.72286	6.89512	7.13423	6.25787	6.62243
1003_at	5.55749	5.11534	5.57834	5.45785	4.87779	6.9735	6.30753	5.45506	5.71523
10040_at	7.26529	7.88922	8.01403	6.59194	8.08753	7.14663	8.24138	9.29964	8.70351
10042_at	7.51807	8.25838	7.78682	7.61046	8.03337	7.43882	8.12097	7.14609	8.18926
10043_at	6.48891	6.591	6.98686	6.90699	6.48911	6.26339	6.63105	6.44563	6.59977
10045_at	5.38627	4.47689	5.37565	5.24986	4.81989	5.11783	5.13612	5.11318	4.96528
10046_at	5.41816	5.47762	5.51873	6.04504	5.5972	5.68058	5.53252	5.77359	5.40927
10047_at	5.61326	6.32293	5.71077	5.71317	5.65012	5.52015	5.41613	5.47917	5.75864
10048_at	6.79167	6.7122	7.87173	7.53972	7.59019	7.09663	7.33465	6.92369	7.27951
100499177_at	7.06225	5.9381	6.61366	6.21303	7.18097	7.14951	7.55619	7.28937	7.20279
10049_at	7.47562	6.49457	6.38905	6.63303	6.27105	6.89883	7.38225	6.83468	6.92369
1004_at	4.22644	4.47132	4.21353	4.17404	4.17251	4.23539	4.22144	4.21965	4.23286
100505650_at	5.08351	4.91353	4.96001	4.9544	4.95431	4.95695	5.05008	5.12243	5.11193
100505741_at	3.49537	3.41798	3.70063	3.51774	3.49537	3.60728	3.51543	3.61005	3.53866
100505761_at	6.08061	6.08709	6.51715	5.69496	5.99765	6.11863	6.62169	6.70432	5.90734
100505870_at	5.9597	5.93599	6.26027	6.33635	5.95264	5.9391	5.91709	5.98622	5.9301
100505879_at	5.13226	5.07929	5.22354	5.24198	5.32817	5.11318	5.27437	5.20367	5.13367
100505933_at	4.38604	4.64782	4.41642	4.48648	4.45167	4.3362	4.47198	4.41948	4.37869
100506124_at	4.55308	4.60269	4.58625	4.52825	4.70441	4.50315	5.47435	4.79736	4.76845
100506144_at	7.75899	7.04435	7.53553	7.27276	7.35794	8.35771	8.09247	7.61925	8.07733
100506190_at	4.35462	4.24389	4.85742	4.96693	4.37691	4.69014	4.91085	5.11843	4.70982
100506358_at	3.846	3.99228	4.0555	3.87102	3.88952	3.87957	3.96052	3.82105	3.91334
100506469_at	6.94759	7.4811	6.46595	6.50317	6.47012	6.99493	6.69933	7.22898	6.48673
100506504_at	6.11492	6.24063	6.38077	6.41865	6.31674	6.14644	6.09879	6.37187	5.95942
100506571_at	6.50125	7.15348	6.71316	6.52883	6.44253	6.56654	6.40944	6.81508	6.37475
100506581_at	5.6236	6.17175	5.92854	5.58195	5.29399	5.53474	5.52709	5.63831	5.35267
100506863_at	3.6151	3.96508	3.50237	3.66252	3.78177	3.53635	3.69795	3.78442	3.42283
100506898_at	5.18989	4.99976	5.36551	4.99688	5.18989	4.84009	5.06551	5.05844	5.08955
100506963_at	6.36501	7.01538	6.31246	6.27948	6.52959	6.54333	6.61278	6.40822	6.7313
100506972_at	4.64478	4.84378	4.6979	4.69467	5.04637	4.8473	4.93158	5.11783	4.73617
100507009_at	6.79637	7.90749	6.63174	6.75019	6.83199	6.6374	6.20318	6.91829	7.35456
100507331_at	6.32989	6.67447	6.58559	6.36353	6.9925	6.76808	6.54719	6.89105	6.20713
100507399_at	5.34636	5.43986	5.4544	4.97816	5.34918	5.45243	5.25581	5.13808	5.20602
100507424_at	6.96811	7.30679	7.04725	7.30055	7.42483	7.11588	7.38298	7.64008	7.18538
100507436_at	6.33158	6.39366	6.21583	5.75522	4.40225	6.39782	5.86207	6.72883	6.35706
100507577_at	7.83717	6.05156	7.73967	7.18655	6.95839	7.57655	7.51274	7.07037	7.99479
100507605_at	3.64012	3.75944	3.74358	3.69105	3.75305	3.62535	3.6151	3.79654	3.69506
100507630_at	4.66275	4.84531	4.7767	4.83847	4.90211	4.59811	4.67867	4.61339	4.74097
10050_at	5.44831	5.72074	5.49291	5.55697	5.68794	5.4956	5.41374	5.6897	5.54641
10051_at	7.16236	7.87892	6.75348	6.24612	8.63641	7.48172	7.67779	6.49847	8.51547
10052_at	4.67867	4.9509	4.65686	4.88709	4.58185	4.5682	4.86864	4.98304	4.66792
100533107_at	6.51058	7.23484	6.75814	6.5764	6.69534	6.4609	6.55373	6.67268	6.48269
100533178_at	5.53063	6.23449	5.90171	6.3069	6.10188	5.86036	6.02038	6.13386	5.80344
10053_at	8.44286	8.32286	8.40978	7.9941	8.03501	8.00489	7.97878	8.44974	8.39587
10054_at	9.47684	10.06463	8.90277	8.88383	9.53402	9.1105	8.88855	8.80938	9.34357
10055_at	8.98232	9.91353	8.50781	9.61929	8.83243	8.83014	8.81523	8.7261	9.01624
10057_at	8.35689	8.90679	7.39734	8.2198	6.82155	7.72864	7.05555	7.90181	8.2685
10058_at	6.53673	7.61304	6.85324	6.99368	6.73788	6.87804	7.04435	7.0308	6.72538
10059_at	6.43637	5.71523	6.49346	5.78078	6.71799	5.55187	6.31385	5.88365	6.52236
1005_at	5.1712	5.04055	5.10748	5.35602	4.96162	5.31817	5.15747	5.20905	6.96715
10060_at	4.21846	4.57378	4.11999	4.36937	4.16043	4.24843	4.08341	4.05779	4.24525
10061_at	6.00571	5.95501	6.24063	6.09478	5.9573	5.8505	6.1975	5.743	5.58972
10062_at	6.62501	6.91999	6.46047	7.35086	7.98916	7.01665	7.52657	7.14388	7.14104
100653021_at	5.79548	6.39453	5.82921	6.22404	6.06705	5.72561	6.02923	5.79135	5.93712
10066_at	8.00897	8.71013	8.57083	8.61161	8.37819	8.4809	7.97435	8.54435	8.71519
10067_at	8.75682	9.0205	9.16139	8.62656	9.10074	8.74708	9.22109	8.69766	8.80938
10069_at	7.73083	8.79707	8.05107	7.96194	7.86839	7.8493	7.91372	8.01653	7.88475
1006_at	4.49688	4.7202	4.53609	4.55955	4.39336	4.28746	4.43061	4.57511	4.46783
10072_at	7.29199	8.01913	6.8923	7.40163	7.18823	6.58927	7.42322	7.49343	7.13416
10073_at	7.19409	7.27098	7.73415	6.78762	6.93164	7.48631	7.8339	7.25385	7.32107
10075_at	6.55555	6.54604	6.62198	6.97604	6.70046	6.31802	6.68792	6.47778	6.63222
10076_at	6.72738	6.76302	7.01241	6.84007	6.66814	6.81324	6.30004	6.8571	6.9044
10077_at	6.18681	6.77141	6.31714	6.71545	6.87768	6.29418	6.39234	6.53437	6.44963
10078_at	6.85882	6.99559	6.90499	7.11692	6.87804	6.75467	6.94984	6.72812	6.8062
10079_at	9.11159	8.9612	7.40736	7.89151	7.57705	8.11157	8.4598	9.07617	8.01191
1007_at	4.46453	4.40225	4.61184	4.3156	4.69656	4.3168	4.25069	4.41837	4.51387
10083_at	5.73825	6.23985	5.76751	5.99926	5.93332	5.69056	5.59873	5.94083	5.91106
10084_at	7.02996	6.25153	7.69097	7.16325	7.42713	6.47379	7.25969	6.9631	6.93019
10085_at	4.10985	4.15993	4.14603	4.13033	4.01317	4.15206	4.08465	4.17404	4.50784
100861554_at	5.21243	5.70392	5.39327	5.17574	5.2168	5.12643	5.11048	5.19835	5.38287
100862671_at	7.43342	7.20029	7.09077	7.44938	7.30834	7.15028	7.41601	7.56647	7.21216
10086_at	6.74007	7.33312	7.17636	6.77248	7.00446	7.05072	7.00935	7.43235	7.13472
10087_at	5.63431	5.05678	5.59167	5.54066	5.47073	5.29196	4.99137	5.65488	5.77172
10089_at	5.30906	5.34231	5.56454	5.40557	5.24868	5.3001	5.24573	5.42594	5.38235
1008_at	4.37992	4.56352	4.56433	4.50113	4.59171	4.3186	4.46226	4.44314	4.39876
10090_at	4.75956	4.77511	4.75046	5.15186	4.86347	5.08639	6.18361	4.99274	4.69332
10092_at	9.80494	9.0373	9.08958	9.91046	9.81556	10.00586	10.0459	9.91353	9.83296
10093_at	7.75475	7.32694	7.83495	8.16354	7.86448	7.32168	7.72251	7.76755	7.95877
10095_at	10.1345	10.69263	9.56599	11.06396	10.48439	10.52949	9.42572	10.60444	10.01708
10096_at	9.05591	9.15936	8.54475	9.00287	9.16853	9.05711	8.67207	8.89886	9.4905
10097_at	8.39799	8.12336	8.59374	8.98936	8.78611	8.83121	8.92758	8.6991	9.07013
10098_at	6.65463	6.92223	10.20847	7.20995	6.16181	6.17833	5.93243	6.60463	7.84204
100996325_at	3.43958	3.37528	3.43958	3.39604	3.34176	3.40283	3.41054	3.33064	3.40283
100996460_at	7.15147	7.87485	7.83306	7.48218	7.24168	6.9051	7.52542	6.58896	7.31537
100996481_at	3.94642	3.99817	3.78787	3.95571	4.12967	3.91127	3.86003	3.96037	4.09469
100996482_at	3.51774	3.87124	3.72256	3.83208	3.74025	3.64242	3.60001	3.81751	3.6813
100996485_at	6.77208	7.47426	6.92974	6.73273	6.48518	6.88089	6.60077	7.15559	6.79379
100996487_at	6.64178	7.30479	7.4374	7.40332	7.49324	6.7532	6.9904	7.40736	7.04851
100996496_at	7.13812	7.55541	6.99098	7.10503	8.02113	7.83127	8.4794	7.82259	7.11886
100996516_at	5.77712	6.16438	6.05739	6.01519	6.05799	5.85969	5.88485	6.22548	5.87421
100996518_at	3.61352	3.85106	3.6999	3.58816	3.57413	3.6384	3.74065	3.63133	3.62741
10099_at	8.56056	6.67113	9.55163	7.64691	8.22132	8.70652	9.42223	8.81074	9.29491
1009_at	9.02648	8.01114	5.69158	7.89247	5.89906	8.9923	6.84207	8.55662	8.91676
100_at	6.47379	6.31649	5.94632	6.39027	6.03894	6.21429	6.13288	6.30094	5.92582
10100_at	3.49118	3.53177	3.52399	3.66695	3.59709	3.48442	3.4861	3.60001	3.5826
10101_at	8.83601	8.39587	8.4474	8.48743	8.53403	8.36415	8.24499	9.02188	8.11509
10102_at	5.57656	5.60519	5.7908	5.12658	5.31058	5.152	5.39369	5.30639	5.3477
10103_at	8.87139	8.45828	10.71262	9.00895	7.56826	8.35623	8.90847	8.82493	10.06606
101059911_at	5.44983	5.67354	5.49107	5.3524	5.69624	5.45072	5.37507	5.53361	5.98047
10105_at	7.78847	7.47979	8.03417	7.82851	8.77121	8.24138	8.05598	7.4702	8.04122
101060069_at	5.65254	5.77948	5.58931	5.90828	6.21018	5.64137	5.64137	5.31798	5.29258
101060148_at	4.69675	4.69134	4.7723	4.67932	4.78929	4.70972	4.71013	4.66875	4.73982
101060181_at	3.59378	3.64012	3.89561	3.59897	3.60582	3.7454	3.75633	3.77236	3.52451
10106_at	7.67862	8.26619	7.52757	7.57921	7.48583	7.81071	7.26632	7.54728	7.789
10107_at	5.43713	5.55777	5.5092	5.56046	5.49881	5.47762	5.48683	5.57352	5.45072
10109_at	9.95816	10.37736	9.39226	9.87945	9.6676	10.12589	9.57409	9.83773	10.12589
1010_at	3.8469	3.8282	3.70485	3.7739	4.02861	3.86614	3.8469	4.0985	3.88755
10110_at	5.56046	5.62511	5.63942	5.15215	5.4196	5.64255	5.51581	5.81234	5.57139
10111_at	6.19461	5.36935	5.87709	5.34918	5.18643	5.77919	6.30823	5.5071	5.89217
10112_at	6.42364	7.43099	5.64627	6.39954	7.52036	6.02719	5.8884	6.16444	6.64929
10113_at	7.93851	7.70199	8.5528	8.34996	7.78463	8.08472	8.74623	8.1369	7.91736
10114_at	3.83225	4.14749	3.83147	3.95653	3.97474	3.88579	4.04968	3.83568	4.35281
10116_at	5.44723	5.36464	5.54581	5.06754	5.08812	5.35748	5.24101	5.02594	5.51047
10120_at	8.28199	8.35331	8.39727	8.78757	8.6021	8.65972	8.69997	8.67207	8.49432
10121_at	7.87254	8.0493	7.82608	8.03474	7.54373	7.80645	7.79823	8.14617	7.81237
10123_at	7.16502	6.58339	6.46595	7.61474	7.01598	6.82016	5.65422	7.19285	7.10989
10125_at	6.73882	4.86777	4.85105	5.64182	7.14759	5.01926	4.15838	7.0456	7.90776
10126_at	7.03293	7.05555	7.3023	7.45844	7.00295	7.20065	7.79614	6.87972	7.11886
10127_at	8.12231	7.59272	7.43868	7.53353	7.68003	7.84286	7.73967	8.1194	7.22475
10128_at	8.91771	9.1953	8.9096	8.59641	8.44335	8.75866	9.29171	8.78206	8.55436
10129_at	5.35267	4.72741	6.40893	4.73808	4.58486	5.49614	5.62893	5.00131	5.89587
1012_at	5.26818	5.41691	5.21717	5.57595	5.2282	5.1233	4.91971	4.94547	5.70706
10130_at	9.68454	9.49132	9.98297	10.09094	9.42701	9.37052	9.6676	9.69774	9.48281
10131_at	9.09285	9.24443	8.59712	8.47001	8.47752	8.36869	8.56142	8.49432	8.3265
10133_at	7.97826	8.03194	7.85565	7.22898	7.79009	7.98098	7.76112	8.12243	7.1508
10134_at	10.8029	10.96331	10.96973	10.86017	10.77806	10.14001	10.85703	10.29504	10.20138
10135_at	7.26085	6.10587	6.99983	9.10867	7.16757	8.04222	7.79079	7.3914	6.92286
10136_at	5.51654	5.72547	5.56544	5.60617	5.32507	5.63786	5.67848	5.58185	5.59149
10137_at	6.6748	6.64363	6.50797	6.30418	6.36169	6.49473	6.53234	6.19121	6.62786
10138_at	5.53885	4.88862	5.2951	5.38853	5.40574	5.36671	5.90309	5.44195	5.74063
10139_at	6.88708	7.08373	7.0772	7.03293	7.09462	6.81853	6.96126	7.26287	7.0076
1013_at	5.28577	5.18732	5.53101	5.61315	5.79488	5.50767	5.56544	5.71676	5.20792
10140_at	9.5276	11.33183	9.60731	9.07617	11.41207	9.55163	9.60201	9.88313	9.22782
10141_at	4.49537	5.3678	4.5831	4.38585	4.85803	4.41321	4.43773	4.57482	4.6162
10142_at	8.23719	6.51586	8.33324	8.11398	6.87003	8.55047	7.73243	7.96713	8.7957
10144_at	6.25153	6.19697	6.8304	6.38398	6.21721	6.76042	6.09951	6.41399	6.80968
10146_at	8.03337	7.43311	7.70263	7.97775	7.95877	7.95232	8.15015	7.78078	8.42138
10147_at	6.68456	6.53741	6.64661	6.59403	7.50789	6.64911	6.89592	6.71735	6.50528
10148_at	5.65902	5.7954	5.95758	5.68695	6.55242	5.67053	5.52993	5.96413	5.55958
10149_at	4.80151	4.89628	4.97695	5.01174	4.95255	4.8866	4.71613	4.56666	5.45623
1014_at	4.68894	4.81625	5.14126	4.68907	4.88724	4.85561	4.95173	4.77625	4.75016
10150_at	5.72056	5.75179	6.49284	5.85378	5.79241	6.00485	6.35043	5.84628	6.24112
10151_at	4.01829	3.72552	4.05309	4.16665	3.84125	3.89952	4.03695	4.12431	3.90084
10152_at	7.4454	8.06461	7.53972	7.77382	7.67053	7.55072	7.66503	7.93092	7.86307
10153_at	9.12847	9.21487	9.26004	8.66909	8.60558	8.75929	9.00985	8.91198	8.92351
10154_at	6.25382	6.14632	6.15775	6.14618	5.98848	6.06022	5.86903	6.18562	7.16467
10155_at	9.57409	9.41767	9.38134	9.81749	9.76858	9.44929	10.17533	9.8804	9.08
10157_at	4.35887	4.29336	4.39503	4.3876	4.21429	4.54318	4.31546	4.40015	4.36659
10158_at	6.87759	5.87277	5.83383	10.55763	5.70928	7.01241	7.36836	6.78698	7.48583
10159_at	10.03663	8.4794	9.95695	9.35453	8.86214	9.57809	11.2693	8.9468	10.18782
1015_at	5.56316	6.12704	5.54393	5.7845	5.85371	5.58467	5.48089	5.9232	6.03218
10160_at	8.701	7.57794	8.80016	8.6402	8.51874	8.60678	8.98979	8.69366	8.36933
10161_at	8.56537	7.26464	7.58919	7.06438	7.30732	8.41704	7.68705	8.37085	8.06199
10162_at	6.14845	5.65522	6.78675	6.93235	6.0017	6.02495	6.99983	6.01694	5.96794
10163_at	7.73383	7.39289	8.11223	7.77659	8.20788	8.844	8.84282	8.56604	7.99883
10164_at	5.79035	6.26136	6.21429	5.96636	5.83516	5.75386	5.82886	6.06735	6.01988
10165_at	5.42668	5.72507	5.46466	5.50289	5.49484	5.54946	5.70471	5.60884	5.11896
10166_at	7.67435	8.08978	7.9187	6.99866	7.57346	7.61589	8.1003	7.69129	7.88671
10168_at	4.95431	4.97904	5.08327	4.97892	5.10407	5.04285	4.83847	5.08687	5.05154
1016_at	5.28222	5.22704	5.29964	5.64391	5.47762	5.54774	5.50099	5.72885	5.31887
10170_at	6.65857	7.10196	6.66487	6.79132	6.84327	7.08769	6.65598	7.15666	6.90521
10171_at	7.3378	7.9732	7.35384	7.23938	7.56986	7.46747	7.4448	7.64032	7.34607
10174_at	6.51878	6.42097	6.80502	6.74867	6.47106	6.75758	6.73534	6.73501	6.81116
10175_at	9.15836	9.27729	9.20369	8.7202	8.28096	9.60846	9.57809	10.6386	9.74189
10178_at	3.8248	3.84972	3.76649	3.78442	3.67696	3.74317	3.6698	3.879	3.76139
10179_at	6.94676	7.42499	6.47806	7.1828	6.17434	7.51401	7.26354	7.48917	7.44592
1017_at	7.01157	7.30961	6.59343	6.85548	7.24905	6.81418	7.09976	6.87301	7.02939
10180_at	7.46598	7.87921	6.86564	7.25091	8.1384	7.55561	7.94483	8.04576	7.08549
10181_at	9.0907	8.68307	8.75682	8.92996	9.7604	9.28117	9.48874	9.63877	9.28641
10184_at	8.09029	8.17209	7.84259	8.94017	8.38963	8.37544	7.6082	8.55494	8.08978
10186_at	8.06076	7.16557	6.6052	7.71636	7.0209	9.42572	7.83495	8.70807	7.6212
10188_at	6.37883	6.86875	6.54927	6.82572	6.84068	6.47467	6.48328	6.6825	6.47873
10190_at	8.94606	8.80166	8.36562	7.92934	7.52036	8.4947	8.48518	8.71612	8.90589
10193_at	6.26009	6.50067	6.46298	6.31385	6.23197	5.95717	6.51157	6.29324	6.40487
10195_at	7.52007	7.04935	8.03748	8.95112	8.04147	7.76385	7.80662	8.00284	7.57382
10196_at	6.24961	5.83365	5.95264	5.45696	5.45652	5.53648	6.00248	5.61984	5.91894
10197_at	7.48534	7.67541	7.53788	6.90788	6.83162	7.22836	7.80759	7.55612	7.50572
10198_at	4.90917	4.53558	4.43648	4.43548	4.54933	4.42438	4.68244	4.30361	4.66973
10199_at	7.42051	7.47708	7.61729	7.87714	7.75813	7.67836	7.88785	7.46167	7.79856
1019_at	8.98936	8.30123	9.00174	9.78229	9.37351	9.03924	9.32361	9.35294	8.78253
101_at	5.48786	5.89068	5.79241	5.91771	5.97549	5.49406	5.99703	5.79379	5.85969
10200_at	8.34202	8.78492	8.51428	9.58864	9.42037	8.40447	7.6585	9.06391	7.91966
10201_at	6.06568	5.84857	5.98835	6.00857	6.42746	6.16741	5.92445	6.07153	6.23394
10202_at	11.59511	9.53257	5.44434	10.40781	5.17908	6.85119	7.56757	11.41207	5.60295
10203_at	6.32882	5.54898	5.86368	6.18574	5.95983	6.61803	6.58445	6.1421	6.94187
10205_at	4.41269	4.3304	4.16504	4.78095	4.18677	4.5731	4.2496	4.24459	4.64188
10206_at	7.53861	7.78008	7.50461	6.82189	6.7703	7.50583	7.76636	7.38285	7.59111
10207_at	4.52557	4.30494	4.56948	5.22167	4.43867	5.1316	4.98035	4.71905	4.53375
10208_at	7.24095	6.94951	6.58668	6.75814	7.40654	6.95209	6.78665	6.82873	6.8035
10209_at	10.74047	11.26182	11.18059	11.37794	10.70837	11.1233	10.94734	11.11199	11.10616
1020_at	7.31841	6.79342	7.91173	7.12857	7.95099	6.75569	7.31466	7.29836	6.72613
10210_at	5.25	4.24389	5.4478	4.62448	4.97785	5.44333	5.50746	4.74475	5.2931
10211_at	9.5408	10.08231	10.25201	10.0267	10.1345	9.79253	9.55959	9.9706	9.99492
10212_at	7.68118	8.23486	7.03502	8.44866	8.215	7.17341	7.69097	7.79009	7.54691
10213_at	9.22523	10.03359	9.2653	9.53402	9.51943	8.92758	9.07013	8.71519	9.64491
10214_at	5.61315	6.24448	5.47575	5.69744	5.70418	5.70156	5.4956	5.99037	5.76144
10215_at	4.54256	4.58486	4.57378	4.62962	4.69232	4.56544	4.6334	4.57378	4.56948
10216_at	3.81839	3.86663	3.96789	3.91054	3.86597	3.89616	3.95099	4.14904	3.86882
10217_at	7.75558	7.78432	7.85637	7.97695	7.9416	8.10118	8.69219	7.8515	7.68213
10218_at	4.68192	5.09625	4.78929	4.65675	4.84691	6.48101	4.50581	4.72474	4.75303
10219_at	5.90588	6.40286	6.12146	6.40392	6.06649	6.09194	5.86709	6.43823	6.26495
1021_at	4.98005	5.30532	5.20106	5.1809	5.33707	5.03643	5.02096	5.39106	5.00723
10220_at	5.24871	5.00083	5.04139	5.29819	5.23941	4.96853	4.9942	5.04127	4.9414
10221_at	8.88488	9.47104	8.19919	8.64852	9.40339	8.33536	7.84085	8.26366	9.05401
10223_at	6.09951	6.9169	5.81489	6.28752	5.79021	6.12456	5.84308	6.72348	6.27948
10225_at	4.20592	4.3323	4.0852	4.50896	5.11129	4.2496	4.18762	4.34731	4.38099
10226_at	8.85266	8.99962	8.4195	9.19991	8.66814	8.73681	8.44098	8.51819	8.89406
10227_at	7.34862	7.40772	7.54555	7.42955	7.93164	7.10878	7.58818	7.22397	7.50007
10228_at	6.61405	6.41124	6.21688	6.14706	6.78074	6.37932	6.88028	6.02473	6.48139
10229_at	6.68672	6.45909	6.35706	6.21507	6.22657	6.08061	6.18818	6.11023	6.3546
1022_at	8.25522	5.43645	7.94937	7.03071	6.37883	7.49331	7.77422	6.9176	7.41741
10230_at	6.12456	6.37169	6.08618	5.5219	6.21567	5.8397	6.03693	6.26146	5.92506
10231_at	6.77414	6.72056	5.62705	5.69056	5.99878	6.8803	5.83108	6.08945	6.28919
10232_at	3.85612	3.78029	3.93254	3.66695	3.7454	3.81723	3.83104	3.71159	3.76371
10233_at	6.26146	6.16487	6.37047	5.66278	6.30823	5.66097	6.07739	5.85569	5.40294
10234_at	8.15261	6.6152	4.74027	5.39369	4.97347	7.85337	5.88047	7.55072	7.13312
10235_at	4.83653	4.64478	4.58986	5.40385	4.78022	4.86683	4.87556	4.6979	4.63821
10236_at	8.85671	9.22109	8.90679	8.834	9.046	9.06664	9.28117	9.01213	9.17707
10237_at	8.6351	9.01722	8.53588	11.77992	7.82314	8.27391	8.54435	10.30669	8.1709
